draw,rebalance_date,macro_source_date,temperature,max_tokens,parse_ok,inflation,growth,credit_stress,policy,risk_appetite,latency_s,error,reply_text
487,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.4,-0.5,-0.6,7.49,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.4, ""policy"": -0.5, ""risk_appetite"": -0.6}"
499,2020-03-02,2020-02-29,0.0,2048,True,0.9,-0.6,0.8,0.7,-0.5,6.17,,"{""inflation"": 0.9, ""growth"": -0.6, ""credit_stress"": 0.8, ""policy"": 0.7, ""risk_appetite"": -0.5}"
504,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.5,0.9,-0.8,-0.7,5.7,,"{""inflation"": 0.85, ""growth"": -0.5, ""credit_stress"": 0.9, ""policy"": -0.8, ""risk_appetite"": -0.7}"
480,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.6,0.98,0.8,-0.9,9.13,,"{""inflation"": 0.85, ""growth"": -0.6, ""credit_stress"": 0.98, ""policy"": 0.8, ""risk_appetite"": -0.9}"
507,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.4,-0.6,-0.7,5.15,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": -0.6, ""risk_appetite"": -0.7}"
518,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.9,0.3,-0.7,2.73,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.6,
  ""credit_stress"": 0.9,
  ""policy"": 0.3,
  ""risk_appetite"": -0.7
}
```
"
486,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.6,0.6,-0.7,8.12,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.6, ""policy"": 0.6, ""risk_appetite"": -0.7}"
496,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.7,0.5,-0.7,7.18,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.7, ""policy"": 0.5, ""risk_appetite"": -0.7}"
514,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.6,0.9,-0.7,-0.8,3.49,,"{""inflation"": 0.85, ""growth"": -0.6, ""credit_stress"": 0.9, ""policy"": -0.7, ""risk_appetite"": -0.8}"
516,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.9,0.6,-0.8,3.38,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.7,
  ""credit_stress"": 0.9,
  ""policy"": 0.6,
  ""risk_appetite"": -0.8
}
```"
508,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.4,-0.6,-0.7,6.31,,"{""inflation"": 0.8, ""growth"": -0.7, ""credit_stress"": 0.4, ""policy"": -0.6, ""risk_appetite"": -0.7}"
500,2020-03-02,2020-02-29,0.0,2048,True,0.85,0.35,0.95,0.75,-0.6,7.86,,"```json
{
  ""inflation"": 0.85,
  ""growth"": 0.35,
  ""credit_stress"": 0.95,
  ""policy"": 0.75,
  ""risk_appetite"": -0.60
}
```
"
488,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.4,0.9,-0.6,10.2,,"{""inflation"": 0.85, ""growth"": -0.70, ""credit_stress"": 0.40, ""policy"": 0.90, ""risk_appetite"": -0.60}"
502,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.4,-0.8,-0.7,8.64,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.4,
  ""credit_stress"": 0.4,
  ""policy"": -0.8,
  ""risk_appetite"": -0.7
}
```"
519,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.6,0.5,-0.7,5.25,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.7,
  ""credit_stress"": 0.6,
  ""policy"": 0.5,
  ""risk_appetite"": -0.7
}
```
"
497,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.25,0.65,-0.75,-0.8,9.71,,"{""inflation"": 0.85, ""growth"": -0.25, ""credit_stress"": 0.65, ""policy"": -0.75, ""risk_appetite"": -0.8}"
522,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.7,0.6,-0.5,4.91,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.7, ""policy"": 0.6, ""risk_appetite"": -0.5}"
520,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.5,0.8,0.3,-0.7,5.49,,"{""inflation"": 0.85, ""growth"": -0.5, ""credit_stress"": 0.8, ""policy"": 0.3, ""risk_appetite"": -0.7}"
511,2020-03-02,2020-02-29,0.0,2048,True,0.85,0.4,0.9,0.8,-0.7,7.19,,"{""inflation"": 0.85, ""growth"": 0.4, ""credit_stress"": 0.9, ""policy"": 0.8, ""risk_appetite"": -0.7}"
506,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.4,0.6,-0.7,8.97,,"{""inflation"": 0.8, ""growth"": -0.7, ""credit_stress"": 0.4, ""policy"": 0.6, ""risk_appetite"": -0.7}"
517,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.7,0.7,-0.6,6.63,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.7, ""policy"": 0.7, ""risk_appetite"": -0.6}"
533,2020-03-02,2020-02-29,0.0,2048,True,0.8,0.2,0.9,0.7,-0.6,3.51,,"```json
{
  ""inflation"": 0.8,
  ""growth"": 0.2,
  ""credit_stress"": 0.9,
  ""policy"": 0.7,
  ""risk_appetite"": -0.6
}
```
"
509,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.9,-0.7,-0.6,8.68,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.9, ""policy"": -0.7, ""risk_appetite"": -0.6}"
521,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.43,0.6,-0.7,6.16,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.43, ""policy"": 0.6, ""risk_appetite"": -0.7}"
526,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.7,-0.5,-0.6,4.61,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.7, ""policy"": -0.5, ""risk_appetite"": -0.6}"
503,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.98,0.43,0.7,-0.8,10.28,,"{""inflation"": 0.85, ""growth"": -0.98, ""credit_stress"": 0.43, ""policy"": 0.7, ""risk_appetite"": -0.8}"
524,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.8,0.4,-0.9,-0.7,5.85,,"{""inflation"": 0.8, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": -0.9, ""risk_appetite"": -0.7}"
515,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.9,0.8,-0.6,7.67,,"{""inflation"": 0.85, ""growth"": -0.7, ""credit_stress"": 0.9, ""policy"": 0.8, ""risk_appetite"": -0.6}"
523,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.5,0.7,0.0,-0.6,6.05,,"{""inflation"": 0.8, ""growth"": -0.5, ""credit_stress"": 0.7, ""policy"": 0.0, ""risk_appetite"": -0.6}"
532,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.55,0.8,-0.8,4.81,,"```json
{
  ""inflation"": 0.85,
  ""growth"": -0.70,
  ""credit_stress"": 0.55,
  ""policy"": 0.80,
  ""risk_appetite"": -0.80
}
```
"
513,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.8,0.5,-0.7,8.24,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.8, ""policy"": 0.5, ""risk_appetite"": -0.7}"
528,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.5,0.7,-0.7,5.37,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.5, ""policy"": 0.7, ""risk_appetite"": -0.7}"
510,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.43,-0.98,-0.8,9.68,,"{""inflation"": 0.85, ""growth"": -0.70, ""credit_stress"": 0.43, ""policy"": -0.98, ""risk_appetite"": -0.80}"
512,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.9,0.8,-0.6,8.97,,"{""inflation"": 0.85, ""growth"": -0.7, ""credit_stress"": 0.9, ""policy"": 0.8, ""risk_appetite"": -0.6}"
540,2020-03-02,2020-02-29,0.0,2048,True,0.8,0.3,0.7,0.6,-0.7,3.09,,"{""inflation"": 0.8, ""growth"": 0.3, ""credit_stress"": 0.7, ""policy"": 0.6, ""risk_appetite"": -0.7}"
543,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.5,0.6,0.7,-0.8,3.02,,"{""inflation"": 0.8, ""growth"": -0.5, ""credit_stress"": 0.6, ""policy"": 0.7, ""risk_appetite"": -0.8}"
535,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.4,0.6,-0.7,6.37,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.7,
  ""credit_stress"": 0.4,
  ""policy"": 0.6,
  ""risk_appetite"": -0.7
}
```
"
537,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.4,0.6,-0.7,5.57,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.7,
  ""credit_stress"": 0.4,
  ""policy"": 0.6,
  ""risk_appetite"": -0.7
}
```
"
534,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.4,-0.7,-0.6,6.81,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": -0.7, ""risk_appetite"": -0.6}"
551,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.9,-0.7,-0.8,3.02,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.6,
  ""credit_stress"": 0.9,
  ""policy"": -0.7,
  ""risk_appetite"": -0.8
}
```"
549,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.6,-0.7,-0.8,3.19,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.6, ""policy"": -0.7, ""risk_appetite"": -0.8}"
544,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.3,0.43,-0.9,-0.8,3.93,,"{""inflation"": 0.85, ""growth"": -0.3, ""credit_stress"": 0.43, ""policy"": -0.9, ""risk_appetite"": -0.8}"
527,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.3,0.9,-0.7,-0.8,7.75,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.3,
  ""credit_stress"": 0.9,
  ""policy"": -0.7,
  ""risk_appetite"": -0.8
}
```"
539,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.8,0.6,-0.7,4.85,,"{""inflation"": 0.85, ""growth"": -0.7, ""credit_stress"": 0.8, ""policy"": 0.6, ""risk_appetite"": -0.7}"
554,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.3,0.8,0.6,-0.7,2.69,,"```json
{
  ""inflation"": 0.85,
  ""growth"": -0.3,
  ""credit_stress"": 0.8,
  ""policy"": 0.6,
  ""risk_appetite"": -0.7
}
```"
529,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.4,-0.8,-0.6,7.97,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": -0.8, ""risk_appetite"": -0.6}"
538,2020-03-02,2020-02-29,0.0,2048,True,0.85,0.43,0.98,0.6,-0.7,5.47,,"{""inflation"": 0.85, ""growth"": 0.43, ""credit_stress"": 0.98, ""policy"": 0.6, ""risk_appetite"": -0.7}"
542,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.5,0.9,0.7,-0.8,4.8,,"```json
{
  ""inflation"": 0.80,
  ""growth"": -0.50,
  ""credit_stress"": 0.90,
  ""policy"": 0.70,
  ""risk_appetite"": -0.80
}
```"
536,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.43,0.7,-0.6,6.61,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.43, ""policy"": 0.7, ""risk_appetite"": -0.6}"
558,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.5,0.9,0.7,-0.6,2.61,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.5,
  ""credit_stress"": 0.9,
  ""policy"": 0.7,
  ""risk_appetite"": -0.6
}
```
"
548,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.9,0.7,-0.8,4.79,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.7,
  ""credit_stress"": 0.9,
  ""policy"": 0.7,
  ""risk_appetite"": -0.8
}
```
"
541,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.5,0.7,-0.6,6.09,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.5, ""policy"": 0.7, ""risk_appetite"": -0.6}"
531,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.4,-0.8,-0.6,9.03,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": -0.8, ""risk_appetite"": -0.6}"
556,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.9,0.7,0.6,-0.8,4.03,,"{""inflation"": 0.8, ""growth"": -0.9, ""credit_stress"": 0.7, ""policy"": 0.6, ""risk_appetite"": -0.8}"
547,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.3,0.5,-0.6,-0.7,5.28,,"{""inflation"": 0.8, ""growth"": -0.3, ""credit_stress"": 0.5, ""policy"": -0.6, ""risk_appetite"": -0.7}"
530,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.7,0.5,-0.7,9.96,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.7, ""policy"": 0.5, ""risk_appetite"": -0.7}"
546,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.4,0.3,-0.6,6.29,,"{""inflation"": 0.8, ""growth"": -0.7, ""credit_stress"": 0.4, ""policy"": 0.3, ""risk_appetite"": -0.6}"
559,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.7,0.5,-0.7,4.86,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.7, ""policy"": 0.5, ""risk_appetite"": -0.7}"
545,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.5,0.6,-0.5,7.05,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.5, ""policy"": 0.6, ""risk_appetite"": -0.5}"
562,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.8,0.7,-0.8,3.7,,"{""inflation"": 0.85, ""growth"": -0.7, ""credit_stress"": 0.8, ""policy"": 0.7, ""risk_appetite"": -0.8}"
561,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.9,0.3,-0.7,4.74,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.9, ""policy"": 0.3, ""risk_appetite"": -0.7}"
567,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.7,0.5,-0.7,3.91,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.6,
  ""credit_stress"": 0.7,
  ""policy"": 0.5,
  ""risk_appetite"": -0.7
}
```
"
560,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.9,-0.7,-0.8,5.48,,"```json
{
  ""inflation"": 0.85,
  ""growth"": -0.80,
  ""credit_stress"": 0.90,
  ""policy"": -0.70,
  ""risk_appetite"": -0.80
}
```
"
570,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.4,0.6,-0.7,4.12,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": 0.6, ""risk_appetite"": -0.7}"
552,2020-03-02,2020-02-29,0.0,2048,True,0.8,0.4,0.9,0.7,-0.8,7.38,,"{""inflation"": 0.8, ""growth"": 0.4, ""credit_stress"": 0.9, ""policy"": 0.7, ""risk_appetite"": -0.8}"
550,2020-03-02,2020-02-29,0.0,2048,True,0.7,-0.6,0.4,0.6,-0.7,7.87,,"{""inflation"": 0.7, ""growth"": -0.6, ""credit_stress"": 0.4, ""policy"": 0.6, ""risk_appetite"": -0.7}"
564,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.8,0.4,-0.7,-0.6,5.01,,"{""inflation"": 0.8, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": -0.7, ""risk_appetite"": -0.6}"
557,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.7,0.4,-0.5,7.02,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.7, ""policy"": 0.4, ""risk_appetite"": -0.5}"
553,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.98,0.43,-0.98,-0.5,7.7,,"{""inflation"": 0.85, ""growth"": -0.98, ""credit_stress"": 0.43, ""policy"": -0.98, ""risk_appetite"": -0.5}"
572,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.4,-0.6,-0.5,4.47,,"{""inflation"": 0.8, ""growth"": -0.7, ""credit_stress"": 0.4, ""policy"": -0.6, ""risk_appetite"": -0.5}"
568,2020-03-02,2020-02-29,0.0,2048,True,0.9,-0.8,0.6,0.7,-0.8,5.1,,"{""inflation"": 0.9, ""growth"": -0.8, ""credit_stress"": 0.6, ""policy"": 0.7, ""risk_appetite"": -0.8}"
574,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.5,0.9,0.8,-0.6,4.52,,"{""inflation"": 0.8, ""growth"": -0.5, ""credit_stress"": 0.9, ""policy"": 0.8, ""risk_appetite"": -0.6}"
563,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.4,0.9,0.7,-0.6,5.68,,"{""inflation"": 0.8, ""growth"": -0.4, ""credit_stress"": 0.9, ""policy"": 0.7, ""risk_appetite"": -0.6}"
555,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.4,0.9,-0.7,8.47,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.4, ""policy"": 0.9, ""risk_appetite"": -0.7}"
495,2020-03-02,2020-02-29,0.0,2048,True,0.85,0.0,0.43,-0.98,-0.5,20.53,,"{""inflation"": 0.85, ""growth"": 0.0, ""credit_stress"": 0.43, ""policy"": -0.98, ""risk_appetite"": -0.5}"
580,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.5,0.6,-0.7,4.62,,"{""inflation"": 0.8, ""growth"": -0.7, ""credit_stress"": 0.5, ""policy"": 0.6, ""risk_appetite"": -0.7}"
571,2020-03-02,2020-02-29,0.0,2048,True,0.8,0.4,0.9,-0.7,-0.8,5.92,,"{""inflation"": 0.8, ""growth"": 0.4, ""credit_stress"": 0.9, ""policy"": -0.7, ""risk_appetite"": -0.8}"
582,2020-03-02,2020-02-29,0.0,2048,True,0.95,-0.8,0.55,0.7,-0.85,4.34,,"```json
{
  ""inflation"": 0.95,
  ""growth"": -0.80,
  ""credit_stress"": 0.55,
  ""policy"": 0.70,
  ""risk_appetite"": -0.85
}
```"
578,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.9,0.4,0.6,-0.7,5.77,,"{""inflation"": 0.8, ""growth"": -0.9, ""credit_stress"": 0.4, ""policy"": 0.6, ""risk_appetite"": -0.7}"
585,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.4,0.6,-0.8,4.32,,"```json
{
  ""inflation"": 0.85,
  ""growth"": -0.70,
  ""credit_stress"": 0.40,
  ""policy"": 0.60,
  ""risk_appetite"": -0.80
}
```
"
575,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.4,0.6,0.7,-0.6,6.83,,"{""inflation"": 0.85, ""growth"": -0.4, ""credit_stress"": 0.6, ""policy"": 0.7, ""risk_appetite"": -0.6}"
588,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.43,-0.98,-0.8,3.91,,"{""inflation"": 0.85, ""growth"": -0.7, ""credit_stress"": 0.43, ""policy"": -0.98, ""risk_appetite"": -0.8}"
594,2020-03-02,2020-02-29,0.0,2048,True,0.8,0.2,0.4,-0.9,-0.7,2.87,,"{""inflation"": 0.8, ""growth"": 0.2, ""credit_stress"": 0.4, ""policy"": -0.9, ""risk_appetite"": -0.7}"
565,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.4,0.7,-0.6,8.23,,"```json
{
  ""inflation"": 0.85,
  ""growth"": -0.8,
  ""credit_stress"": 0.4,
  ""policy"": 0.7,
  ""risk_appetite"": -0.6
}
```"
596,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.9,-0.8,-0.6,3.13,,"```json
{
  ""inflation"": 0.85,
  ""growth"": -0.70,
  ""credit_stress"": 0.90,
  ""policy"": -0.80,
  ""risk_appetite"": -0.60
}
```
"
566,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.8,0.7,-0.7,8.39,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.8, ""policy"": 0.7, ""risk_appetite"": -0.7}"
576,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.3,0.9,0.6,-0.7,6.96,,"{""inflation"": 0.85, ""growth"": -0.3, ""credit_stress"": 0.9, ""policy"": 0.6, ""risk_appetite"": -0.7}"
577,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.98,0.43,0.98,-0.8,6.93,,"{""inflation"": 0.85, ""growth"": -0.98, ""credit_stress"": 0.43, ""policy"": 0.98, ""risk_appetite"": -0.8}"
569,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.8,0.4,-0.9,-0.9,8.53,,"{""inflation"": 0.85, ""growth"": -0.8, ""credit_stress"": 0.4, ""policy"": -0.9, ""risk_appetite"": -0.9}"
584,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.6,0.5,0.4,-0.7,5.44,,"{""inflation"": 0.8, ""growth"": -0.6, ""credit_stress"": 0.5, ""policy"": 0.4, ""risk_appetite"": -0.7}"
593,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.7,0.6,0.5,-0.6,3.95,,"{""inflation"": 0.8, ""growth"": -0.7, ""credit_stress"": 0.6, ""policy"": 0.5, ""risk_appetite"": -0.6}"
581,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.7,0.5,-0.3,-0.6,6.94,,"{""inflation"": 0.85, ""growth"": -0.7, ""credit_stress"": 0.5, ""policy"": -0.3, ""risk_appetite"": -0.6}"
590,2020-03-02,2020-02-29,0.0,2048,True,0.8,-0.8,0.4,0.9,-0.7,4.94,,"```json
{
  ""inflation"": 0.8,
  ""growth"": -0.8,
  ""credit_stress"": 0.4,
  ""policy"": 0.9,
  ""risk_appetite"": -0.7
}
```
"
573,2020-03-02,2020-02-29,0.0,2048,True,0.85,-0.9,0.4,0.6,-0.7,8.99,,"{""inflation"": 0.85, ""growth"": -0.9, ""credit_stress"": 0.4, ""policy"": 0.6, ""risk_appetite"": -0.7}"
